temp,weather,age,sex,height,weight,body_shape,style,label
34,sunny,38,male,182,73,normal,business,short_shirt/long_chino
27,cloudy,36,female,157,64,fat,sports,short_sports/leggings
23,cloudy,49,female,163,57,normal,sports,long_sports/sweats
28,cloudy,62,male,173,71,normal,sports,short_sports/sweats
34,sunny,40,female,162,60,normal,casual,short_tee/short_chino
22,sunny,37,female,157,62,fat,business,long_blouse/long_chino
33,cloudy,57,male,167,47,thin,business,short_shirt/long_chino
32,cloudy,65,female,163,51,normal,sports,short_sports/sweats
28,cloudy,49,male,181,85,fat,sports,short_sports/sweats
23,cloudy,51,male,173,72,normal,business,long_shirt/long_chino
30,sunny,22,female,161,80,fat,business,short_blouse/long_chino
27,rainy,44,male,185,85,normal,business,short_shirt/long_chino
24,sunny,34,male,175,86,fat,casual,long_tee/long_chino
23,rainy,50,female,164,53,normal,casual,long_tee/long_chino
24,cloudy,64,female,155,58,normal,sports,long_sports/leggings
29,sunny,46,male,165,63,normal,casual,short_tee/short_chino
32,sunny,39,male,176,61,normal,casual,short_tee/short_denim
25,cloudy,24,female,164,58,normal,sports,long_sports/sweats
30,cloudy,24,male,171,57,normal,sports,short_sports/sweats
30,cloudy,41,male,164,80,fat,business,short_shirt/long_chino
35,rainy,64,male,173,79,fat,sports,short_sports/sweats
28,rainy,30,female,170,66,normal,business,short_blouse/long_chino
22,cloudy,25,female,161,45,thin,business,long_blouse/long_chino
27,rainy,41,female,162,57,normal,sports,short_sports/sweats
29,cloudy,28,male,181,70,normal,casual,short_tee/long_chino
26,sunny,56,female,156,51,normal,casual,long_tee/long_chino
28,cloudy,60,female,152,46,normal,sports,short_sports/leggings
26,sunny,65,male,181,73,normal,business,long_shirt/long_chino
25,sunny,65,male,171,91,fat,sports,long_sports/sweats
21,sunny,26,female,158,48,normal,casual,long_tee/long_chino
20,rainy,54,male,170,86,fat,business,long_shirt/long_chino
24,rainy,53,female,146,62,fat,business,long_blouse/long_chino
35,sunny,35,female,154,47,normal,business,short_blouse/long_chino
28,cloudy,47,female,169,58,normal,casual,short_tee/long_denim
24,cloudy,44,female,169,48,thin,sports,long_sports/sweats
23,rainy,55,male,173,96,fat,business,long_shirt/long_chino
22,sunny,39,female,163,53,normal,casual,long_tee/long_skirt
21,cloudy,35,male,171,64,normal,business,long_shirt/long_chino
35,rainy,34,female,161,67,fat,business,short_blouse/long_chino
30,rainy,39,female,155,48,normal,casual,short_tee/short_chino
28,rainy,34,male,175,81,fat,business,short_shirt/long_chino
25,cloudy,46,female,163,51,normal,sports,long_sports/sweats
29,cloudy,46,female,153,69,fat,sports,short_sports/sweats
24,rainy,59,male,180,75,normal,casual,long_tee/long_denim
20,cloudy,55,female,164,57,normal,sports,long_sports/leggings
28,sunny,37,female,167,59,normal,business,short_blouse/long_chino
23,rainy,29,female,152,59,fat,sports,long_sports/leggings
30,cloudy,55,female,164,62,normal,casual,short_tee/long_denim
35,rainy,30,female,156,59,normal,sports,short_sports/leggings
21,cloudy,36,male,179,77,normal,casual,long_tee/long_chino
20,sunny,32,female,159,59,normal,business,long_blouse/long_chino
27,sunny,37,male,170,68,normal,business,short_shirt/long_chino
32,rainy,52,female,164,58,normal,business,short_blouse/long_chino
30,cloudy,43,female,162,41,thin,sports,short_sports/sweats
35,cloudy,29,female,162,39,thin,business,short_blouse/long_chino
22,sunny,56,male,177,77,normal,business,long_shirt/long_chino
34,rainy,36,male,166,54,normal,casual,short_tee/short_denim
22,cloudy,60,male,174,72,normal,sports,long_sports/sweats
26,cloudy,26,male,171,65,normal,business,long_shirt/long_chino
31,sunny,39,male,176,79,fat,sports,short_sports/sweats
22,sunny,26,male,169,93,fat,business,long_shirt/long_chino
27,rainy,32,male,169,57,normal,sports,short_sports/sweats
20,cloudy,36,female,164,52,normal,casual,long_tee/long_skirt
26,cloudy,62,female,161,69,fat,casual,long_tee/long_chino
21,rainy,33,male,178,59,normal,casual,long_tee/long_chino
24,sunny,63,male,184,68,normal,sports,long_sports/sweats
26,rainy,29,female,162,51,normal,casual,long_tee/long_chino
33,sunny,22,male,168,74,fat,business,short_shirt/long_chino
26,cloudy,27,male,167,86,fat,casual,long_tee/long_denim
32,cloudy,52,male,179,66,normal,casual,short_tee/long_denim
32,cloudy,55,male,169,85,fat,business,short_shirt/long_chino
20,sunny,30,male,165,79,fat,casual,long_tee/long_chino
22,rainy,41,male,179,82,fat,casual,long_tee/long_chino
21,sunny,64,male,174,57,normal,business,long_shirt/long_chino
22,cloudy,61,male,174,72,normal,casual,long_tee/long_chino
28,cloudy,65,male,173,67,normal,business,short_shirt/long_chino
24,sunny,25,male,173,49,thin,sports,long_sports/sweats
28,rainy,27,female,159,48,normal,business,short_blouse/long_chino
32,cloudy,20,male,168,69,normal,sports,short_sports/sweats
22,rainy,50,female,159,49,normal,casual,long_tee/long_skirt
33,sunny,63,female,161,49,normal,casual,short_tee/short_chino
26,cloudy,52,female,168,58,normal,casual,long_tee/long_skirt
27,sunny,60,male,167,67,normal,casual,short_tee/short_denim
34,rainy,39,female,159,62,normal,casual,short_tee/long_skirt
24,sunny,33,female,163,58,normal,sports,long_sports/leggings
26,cloudy,34,male,173,64,normal,business,long_shirt/long_chino
33,cloudy,64,male,175,82,fat,sports,short_sports/sweats
34,cloudy,43,female,161,61,normal,business,short_blouse/long_chino
28,cloudy,29,female,155,62,fat,casual,short_tee/long_denim
21,sunny,51,female,164,49,thin,business,long_blouse/long_chino
21,cloudy,54,female,158,47,normal,sports,long_sports/leggings
21,rainy,65,female,160,40,thin,casual,long_tee/long_skirt
33,rainy,51,male,173,73,normal,sports,short_sports/sweats
28,cloudy,32,male,169,64,normal,business,short_shirt/long_chino
20,cloudy,58,female,161,60,normal,casual,long_tee/long_chino
28,rainy,35,female,162,55,normal,casual,short_tee/long_skirt
34,rainy,64,female,164,52,normal,sports,short_sports/sweats
31,cloudy,33,female,157,41,thin,business,short_blouse/long_chino
20,rainy,40,female,159,64,fat,casual,long_tee/long_denim
21,rainy,39,female,162,58,normal,business,long_blouse/long_chino
28,rainy,59,female,164,51,normal,sports,short_sports/leggings
28,sunny,47,male,167,60,normal,sports,short_sports/sweats
29,rainy,64,female,172,56,normal,business,short_blouse/long_chino
34,cloudy,62,female,168,62,normal,casual,short_tee/long_chino
30,rainy,25,male,172,72,normal,business,short_shirt/long_chino
33,cloudy,27,male,166,71,fat,sports,short_sports/sweats
25,cloudy,48,female,159,52,normal,casual,long_tee/long_skirt
32,cloudy,36,male,169,73,fat,casual,short_tee/long_denim
30,cloudy,51,male,176,80,fat,casual,short_tee/long_chino
30,cloudy,21,female,151,57,normal,casual,short_tee/long_chino
23,cloudy,30,male,177,82,fat,business,long_shirt/long_chino
25,sunny,54,female,165,52,normal,casual,long_tee/long_skirt
23,cloudy,44,male,173,75,fat,business,long_shirt/long_chino
21,rainy,58,male,179,70,normal,business,long_shirt/long_chino
23,rainy,29,male,169,78,fat,business,long_shirt/long_chino
33,sunny,35,female,151,58,fat,business,short_blouse/long_chino
26,rainy,59,female,158,59,normal,business,long_blouse/long_chino
24,cloudy,30,female,155,48,normal,sports,long_sports/sweats
26,rainy,61,female,160,49,normal,business,long_blouse/long_chino
28,rainy,31,female,161,55,normal,business,short_blouse/long_chino
28,cloudy,61,female,170,62,normal,sports,short_sports/leggings
27,sunny,23,female,160,53,normal,business,short_blouse/long_chino
34,cloudy,25,male,176,68,normal,business,short_shirt/long_chino
24,cloudy,52,female,159,54,normal,business,long_blouse/long_chino
25,sunny,65,male,181,58,thin,business,long_shirt/long_chino
23,sunny,46,male,173,77,fat,sports,long_sports/sweats
20,sunny,46,female,164,67,normal,business,long_blouse/long_chino
28,cloudy,40,male,174,83,fat,sports,short_sports/sweats
29,rainy,52,female,159,65,fat,business,short_blouse/long_chino
25,rainy,55,male,171,85,fat,business,long_shirt/long_chino
22,sunny,56,male,176,64,normal,sports,long_sports/sweats
25,rainy,31,female,160,58,normal,casual,long_tee/long_denim
29,rainy,39,male,184,76,normal,sports,short_sports/sweats
31,rainy,33,female,158,61,normal,business,short_blouse/long_chino
34,cloudy,28,male,173,85,fat,sports,short_sports/sweats
24,rainy,34,female,155,49,normal,casual,long_tee/long_denim
23,sunny,58,male,178,68,normal,sports,long_sports/sweats
21,sunny,38,male,169,81,fat,casual,long_tee/long_denim
29,cloudy,35,male,180,71,normal,business,short_shirt/long_chino
26,cloudy,49,male,183,66,normal,business,long_shirt/long_chino
27,sunny,58,female,158,52,normal,sports,short_sports/leggings
33,rainy,47,female,159,52,normal,sports,short_sports/leggings
34,rainy,49,male,172,91,fat,casual,short_tee/short_chino
33,cloudy,64,male,175,91,fat,sports,short_sports/sweats
24,cloudy,25,male,179,63,normal,casual,long_tee/long_chino
31,cloudy,54,female,166,55,normal,casual,short_tee/long_skirt
29,sunny,62,female,165,50,thin,sports,short_sports/sweats
27,sunny,62,female,156,61,fat,sports,short_sports/leggings
20,cloudy,45,male,176,54,thin,business,long_shirt/long_chino
22,sunny,24,female,161,55,normal,casual,long_tee/long_denim
35,sunny,34,female,161,54,normal,casual,short_tee/short_skirt
22,cloudy,34,male,163,65,normal,sports,long_sports/sweats
22,cloudy,40,male,186,75,normal,sports,long_sports/sweats
30,cloudy,63,male,172,58,normal,business,short_shirt/long_chino
20,cloudy,49,male,170,71,normal,casual,long_tee/long_chino
23,rainy,39,male,174,73,normal,casual,long_tee/long_chino
30,cloudy,53,male,177,59,normal,business,short_shirt/long_chino
22,rainy,59,male,169,71,normal,casual,long_tee/long_denim
23,sunny,55,male,184,68,normal,casual,long_tee/long_chino
24,sunny,22,female,158,56,normal,casual,long_tee/long_chino
23,sunny,24,male,177,71,normal,sports,long_sports/sweats
27,sunny,35,male,168,73,fat,business,short_shirt/long_chino
35,cloudy,40,male,171,90,fat,casual,short_tee/long_denim
22,sunny,47,female,150,67,fat,casual,long_tee/long_skirt
31,sunny,37,male,182,62,normal,casual,short_tee/short_chino
34,rainy,57,male,177,73,normal,sports,short_sports/sweats
21,sunny,35,male,175,59,normal,casual,long_tee/long_denim
21,rainy,62,male,175,76,normal,sports,long_sports/sweats
35,sunny,38,female,149,45,normal,sports,short_sports/sweats
32,rainy,64,male,187,68,normal,casual,short_tee/short_denim
31,sunny,55,female,160,52,normal,casual,short_tee/short_chino
35,sunny,59,male,169,70,normal,casual,short_tee/short_chino
24,rainy,36,female,155,60,normal,casual,long_tee/long_chino
32,rainy,56,female,160,72,fat,business,short_blouse/long_chino
26,sunny,38,male,173,66,normal,sports,long_sports/sweats
31,rainy,35,female,156,55,normal,business,short_blouse/long_chino
32,rainy,47,male,181,79,normal,sports,short_sports/sweats
27,cloudy,37,male,173,86,fat,sports,short_sports/sweats
20,sunny,35,male,167,59,normal,casual,long_tee/long_chino
24,sunny,29,male,166,66,normal,business,long_shirt/long_chino
20,rainy,57,male,176,63,normal,business,long_shirt/long_chino
26,cloudy,45,female,157,62,fat,casual,long_tee/long_skirt
34,cloudy,35,female,160,63,normal,casual,short_tee/long_denim
30,cloudy,21,male,183,79,normal,sports,short_sports/sweats
33,cloudy,62,male,176,76,normal,sports,short_sports/sweats
35,sunny,32,male,168,70,normal,casual,short_tee/short_denim
34,rainy,46,female,163,63,normal,sports,short_sports/leggings
34,sunny,20,male,169,82,fat,casual,short_tee/short_denim
30,rainy,37,female,156,69,fat,sports,short_sports/sweats
32,cloudy,38,male,180,60,normal,sports,short_sports/sweats
30,rainy,55,male,171,68,normal,sports,short_sports/sweats
31,rainy,37,female,162,46,thin,business,short_blouse/long_chino
25,cloudy,62,female,169,47,thin,sports,long_sports/sweats
23,sunny,48,female,158,50,normal,casual,long_tee/long_denim
21,rainy,45,male,173,92,fat,casual,long_tee/long_chino
21,cloudy,53,male,179,74,normal,casual,long_tee/long_denim
33,cloudy,30,female,172,69,normal,sports,short_sports/sweats
26,cloudy,35,male,174,55,thin,sports,long_sports/sweats
34,rainy,52,female,159,56,normal,sports,short_sports/leggings
25,cloudy,41,male,174,82,fat,business,long_shirt/long_chino
26,cloudy,29,male,177,64,normal,sports,long_sports/sweats
33,sunny,41,female,152,70,fat,casual,short_tee/long_denim
31,cloudy,57,male,177,83,fat,sports,short_sports/sweats
20,rainy,65,male,173,65,normal,casual,long_tee/long_denim
31,cloudy,57,female,155,62,fat,business,short_blouse/long_chino
29,rainy,46,male,178,69,normal,casual,short_tee/short_denim
32,sunny,29,female,160,52,normal,sports,short_sports/sweats
26,sunny,58,male,175,75,normal,casual,long_tee/long_denim
21,rainy,60,female,153,53,normal,business,long_blouse/long_chino
24,cloudy,50,male,167,72,fat,casual,long_tee/long_chino
28,cloudy,50,female,163,58,normal,sports,short_sports/sweats
20,sunny,63,male,174,69,normal,business,long_shirt/long_chino
30,sunny,39,female,167,52,normal,casual,short_tee/long_denim
24,cloudy,42,male,177,66,normal,business,long_shirt/long_chino
33,sunny,29,male,172,84,fat,sports,short_sports/sweats
28,sunny,56,male,173,82,fat,sports,short_sports/sweats
25,cloudy,54,female,167,49,thin,sports,long_sports/sweats
25,cloudy,46,male,177,91,fat,casual,long_tee/long_chino
22,rainy,37,female,158,69,fat,sports,long_sports/sweats
24,sunny,63,female,161,56,normal,sports,long_sports/leggings
29,cloudy,34,male,167,65,normal,business,short_shirt/long_chino
34,rainy,46,female,164,67,normal,sports,short_sports/leggings
33,cloudy,40,female,165,65,normal,casual,short_tee/long_chino
28,cloudy,50,female,154,54,normal,sports,short_sports/leggings
23,cloudy,32,female,159,66,fat,casual,long_tee/long_chino
25,cloudy,47,female,170,50,thin,casual,long_tee/long_chino
22,cloudy,39,female,162,53,normal,business,long_blouse/long_chino
32,sunny,30,male,182,70,normal,business,short_shirt/long_chino
23,cloudy,25,female,159,47,normal,sports,long_sports/sweats
23,rainy,52,female,160,60,normal,casual,long_tee/long_denim
32,sunny,52,male,168,57,normal,sports,short_sports/sweats
35,cloudy,49,male,185,71,normal,business,short_shirt/long_chino
31,sunny,20,female,165,66,normal,casual,short_tee/short_denim
20,sunny,44,female,172,50,thin,business,long_blouse/long_chino
25,sunny,30,male,174,86,fat,business,long_shirt/long_chino
35,rainy,44,male,175,100,fat,sports,short_sports/sweats
21,sunny,28,female,160,64,normal,sports,long_sports/sweats
25,rainy,37,female,161,54,normal,casual,long_tee/long_skirt
22,sunny,41,male,175,75,normal,sports,long_sports/sweats
27,cloudy,21,female,151,53,normal,sports,short_sports/leggings
29,rainy,24,male,178,78,normal,business,short_shirt/long_chino
23,cloudy,34,female,160,43,thin,casual,long_tee/long_denim
27,rainy,58,female,160,59,normal,business,short_blouse/long_chino
32,cloudy,58,female,150,60,fat,business,short_blouse/long_chino
31,sunny,34,female,164,64,normal,casual,short_tee/short_denim
23,cloudy,28,female,160,60,normal,sports,long_sports/leggings
30,cloudy,44,male,172,60,normal,sports,short_sports/sweats
32,sunny,31,male,177,71,normal,casual,short_tee/short_denim
30,sunny,26,male,177,77,normal,business,short_shirt/long_chino
29,rainy,59,male,189,87,normal,sports,short_sports/sweats
21,cloudy,33,male,169,67,normal,business,long_shirt/long_chino
35,cloudy,29,female,158,63,fat,casual,short_tee/long_chino
29,rainy,41,male,161,57,normal,casual,short_tee/short_chino
24,sunny,62,male,170,79,fat,sports,long_sports/sweats
28,cloudy,50,female,158,58,normal,sports,short_sports/sweats
26,sunny,43,female,159,43,thin,casual,long_tee/long_skirt
29,sunny,49,female,159,57,normal,casual,short_tee/long_denim
20,cloudy,60,male,173,70,normal,casual,long_tee/long_denim
33,cloudy,40,male,171,71,normal,business,short_shirt/long_chino
34,cloudy,32,male,167,71,fat,business,short_shirt/long_chino
30,sunny,45,male,178,64,normal,casual,short_tee/short_chino
24,rainy,26,male,168,59,normal,sports,long_sports/sweats
28,cloudy,36,male,176,85,fat,sports,short_sports/sweats
31,rainy,24,male,177,63,normal,casual,short_tee/short_denim
27,cloudy,23,female,161,67,fat,sports,short_sports/sweats
21,cloudy,52,female,156,55,normal,business,long_blouse/long_chino
31,rainy,57,male,174,74,normal,casual,short_tee/short_denim
29,cloudy,49,female,155,60,normal,casual,short_tee/long_skirt
27,cloudy,34,male,182,62,normal,business,short_shirt/long_chino
28,rainy,54,male,161,74,fat,sports,short_sports/sweats
23,rainy,35,female,160,56,normal,business,long_blouse/long_chino
24,rainy,23,male,168,59,normal,sports,long_sports/sweats
22,cloudy,59,female,166,64,normal,sports,long_sports/sweats
23,rainy,29,female,159,50,normal,casual,long_tee/long_chino
27,rainy,23,female,163,52,normal,casual,short_tee/short_denim
20,rainy,30,male,155,48,normal,sports,long_sports/sweats
23,sunny,52,female,160,62,normal,casual,long_tee/long_denim
27,sunny,44,male,172,62,normal,business,short_shirt/long_chino
34,cloudy,35,male,177,71,normal,business,short_shirt/long_chino
33,cloudy,38,male,179,73,normal,sports,short_sports/sweats
34,sunny,43,male,168,69,normal,business,short_shirt/long_chino
27,cloudy,24,female,166,68,normal,business,short_blouse/long_chino
27,sunny,55,male,168,78,fat,casual,short_tee/short_chino
29,cloudy,29,male,176,76,normal,casual,short_tee/long_denim
31,sunny,44,male,183,72,normal,sports,short_sports/sweats
31,cloudy,52,male,179,70,normal,business,short_shirt/long_chino
29,cloudy,36,female,156,49,normal,business,short_blouse/long_chino
20,rainy,49,female,164,47,thin,business,long_blouse/long_chino
30,sunny,54,female,167,66,normal,sports,short_sports/leggings
30,rainy,33,female,161,54,normal,sports,short_sports/sweats
29,rainy,39,male,175,59,normal,casual,short_tee/short_denim
27,rainy,47,female,155,56,normal,casual,short_tee/long_denim
24,rainy,21,male,177,90,fat,business,long_shirt/long_chino
31,cloudy,25,female,157,62,fat,sports,short_sports/leggings
34,cloudy,52,male,184,79,normal,business,short_shirt/long_chino
29,rainy,21,female,162,53,normal,casual,short_tee/short_denim
34,cloudy,60,female,164,56,normal,casual,short_tee/long_chino
27,sunny,39,male,168,53,normal,sports,short_sports/sweats
23,cloudy,51,female,163,53,normal,business,long_blouse/long_chino
21,cloudy,48,female,159,58,normal,sports,long_sports/sweats
25,sunny,55,male,163,82,fat,business,long_shirt/long_chino
21,rainy,38,female,161,51,normal,business,long_blouse/long_chino
33,cloudy,41,male,174,56,thin,casual,short_tee/long_denim
22,rainy,37,male,174,59,normal,casual,long_tee/long_chino
22,rainy,36,male,172,70,normal,business,long_shirt/long_chino
28,rainy,30,female,169,46,thin,business,short_blouse/long_chino
25,rainy,22,female,159,44,thin,casual,long_tee/long_denim
24,rainy,43,female,161,60,normal,business,long_blouse/long_chino
30,cloudy,26,female,154,55,normal,sports,short_sports/leggings
23,rainy,37,male,182,61,thin,business,long_shirt/long_chino
30,cloudy,21,female,160,60,normal,sports,short_sports/sweats
27,rainy,55,male,181,85,fat,business,short_shirt/long_chino
28,sunny,20,male,174,91,fat,sports,short_sports/sweats
21,sunny,49,male,176,63,normal,casual,long_tee/long_chino
28,sunny,45,male,177,68,normal,sports,short_sports/sweats
27,rainy,29,female,166,45,thin,sports,short_sports/sweats
29,sunny,49,female,160,65,fat,casual,short_tee/long_denim
26,cloudy,34,male,174,83,fat,sports,long_sports/sweats
25,cloudy,48,female,161,59,normal,business,long_blouse/long_chino
29,sunny,25,male,169,73,fat,sports,short_sports/sweats
25,rainy,44,female,150,51,normal,business,long_blouse/long_chino
27,cloudy,65,female,160,55,normal,casual,short_tee/long_denim
24,cloudy,31,male,171,72,normal,business,long_shirt/long_chino
31,cloudy,41,female,151,57,normal,casual,short_tee/long_chino
27,cloudy,20,female,156,40,thin,sports,short_sports/leggings
31,rainy,27,female,158,68,fat,business,short_blouse/long_chino
20,rainy,58,male,169,64,normal,casual,long_tee/long_denim
27,sunny,56,male,174,83,fat,sports,short_sports/sweats
30,rainy,46,male,177,76,normal,casual,short_tee/short_denim
30,sunny,36,male,180,67,normal,casual,short_tee/short_chino
31,cloudy,49,female,161,53,normal,casual,short_tee/long_chino
30,rainy,39,male,169,58,normal,sports,short_sports/sweats
20,sunny,34,male,180,72,normal,business,long_shirt/long_chino
24,cloudy,34,female,164,58,normal,sports,long_sports/sweats
28,sunny,58,female,161,59,normal,business,short_blouse/long_chino
29,rainy,52,female,157,46,normal,sports,short_sports/sweats
25,rainy,38,male,173,73,normal,casual,long_tee/long_denim
33,cloudy,28,male,176,79,fat,business,short_shirt/long_chino
24,cloudy,59,male,171,60,normal,sports,long_sports/sweats
28,rainy,31,female,163,60,normal,business,short_blouse/long_chino
27,rainy,47,male,173,80,fat,business,short_shirt/long_chino
23,sunny,31,female,169,58,normal,casual,long_tee/long_chino
29,sunny,53,female,157,72,fat,casual,short_tee/long_skirt
20,rainy,26,male,175,72,normal,casual,long_tee/long_denim
28,sunny,45,male,177,68,normal,casual,short_tee/short_denim
24,rainy,48,male,164,69,fat,sports,long_sports/sweats
26,cloudy,32,female,162,52,normal,business,long_blouse/long_chino
28,sunny,46,male,170,73,fat,business,short_shirt/long_chino
27,cloudy,47,female,160,57,normal,casual,short_tee/long_chino
23,cloudy,58,female,165,55,normal,casual,long_tee/long_chino
20,sunny,60,male,180,95,fat,sports,long_sports/sweats
33,rainy,32,male,175,72,normal,sports,short_sports/sweats
22,sunny,32,female,156,61,fat,business,long_blouse/long_chino
23,rainy,26,male,175,70,normal,casual,long_tee/long_chino
28,sunny,46,male,179,80,normal,sports,short_sports/sweats
27,sunny,48,male,169,76,fat,sports,short_sports/sweats
25,rainy,27,male,171,78,fat,business,long_shirt/long_chino
32,cloudy,52,female,169,53,normal,casual,short_tee/long_denim
30,cloudy,39,female,165,54,normal,casual,short_tee/long_denim
23,sunny,50,male,174,77,fat,sports,long_sports/sweats
31,sunny,60,male,182,75,normal,business,short_shirt/long_chino
27,cloudy,44,female,159,51,normal,casual,short_tee/long_chino
21,rainy,40,male,168,70,normal,business,long_shirt/long_chino
28,cloudy,65,female,152,55,normal,casual,short_tee/long_chino
24,cloudy,56,male,177,74,normal,sports,long_sports/sweats
20,rainy,38,male,179,55,thin,business,long_shirt/long_chino
30,cloudy,53,female,157,55,normal,sports,short_sports/sweats
28,rainy,48,female,165,45,thin,business,short_blouse/long_chino
20,rainy,23,female,156,62,fat,business,long_blouse/long_chino
35,rainy,52,female,159,49,normal,business,short_blouse/long_chino
29,rainy,20,male,181,77,normal,business,short_shirt/long_chino
24,cloudy,50,male,174,59,normal,business,long_shirt/long_chino
23,cloudy,51,male,179,58,thin,sports,long_sports/sweats
27,cloudy,46,male,181,67,normal,casual,short_tee/long_chino
32,rainy,32,male,170,49,thin,sports,short_sports/sweats
35,sunny,28,male,179,56,thin,casual,short_tee/short_denim
27,cloudy,24,male,166,71,fat,sports,short_sports/sweats
22,cloudy,22,male,178,81,fat,business,long_shirt/long_chino
21,rainy,35,male,182,66,normal,casual,long_tee/long_chino
34,rainy,52,female,156,49,normal,casual,short_tee/short_chino
34,sunny,52,male,168,73,fat,casual,short_tee/short_denim
30,rainy,36,female,161,60,normal,casual,short_tee/long_denim
30,sunny,59,male,182,64,normal,sports,short_sports/sweats
29,sunny,56,male,174,55,thin,casual,short_tee/short_chino
20,rainy,47,female,165,67,normal,sports,long_sports/leggings
32,sunny,41,female,160,60,normal,casual,short_tee/long_skirt
29,cloudy,64,male,180,78,normal,sports,short_sports/sweats
20,cloudy,25,male,179,78,normal,business,long_shirt/long_chino
27,sunny,42,male,177,91,fat,casual,short_tee/short_chino
28,sunny,59,male,172,74,fat,sports,short_sports/sweats
32,sunny,60,female,158,50,normal,casual,short_tee/long_skirt
24,sunny,23,male,160,54,normal,sports,long_sports/sweats
34,rainy,45,female,163,54,normal,sports,short_sports/leggings
20,sunny,52,female,161,56,normal,business,long_blouse/long_chino
20,sunny,62,male,179,76,normal,business,long_shirt/long_chino
27,rainy,21,female,155,50,normal,sports,short_sports/leggings
24,cloudy,30,male,180,70,normal,business,long_shirt/long_chino
21,sunny,61,female,158,54,normal,business,long_blouse/long_chino
31,cloudy,48,female,155,41,thin,sports,short_sports/leggings
21,cloudy,21,male,171,77,fat,casual,long_tee/long_denim
21,sunny,31,male,170,84,fat,sports,long_sports/sweats
28,rainy,22,male,178,77,normal,sports,short_sports/sweats
20,sunny,59,female,162,61,normal,casual,long_tee/long_denim
21,cloudy,29,male,177,64,normal,casual,long_tee/long_chino
35,cloudy,46,female,162,48,thin,sports,short_sports/sweats
22,rainy,21,male,171,60,normal,sports,long_sports/sweats
25,rainy,46,male,173,89,fat,casual,long_tee/long_chino
35,sunny,43,female,165,50,thin,sports,short_sports/sweats
34,rainy,42,male,176,88,fat,casual,short_tee/short_denim
28,sunny,60,male,181,84,fat,business,short_shirt/long_chino
27,rainy,41,male,180,73,normal,casual,short_tee/short_chino
20,sunny,43,female,160,59,normal,business,long_blouse/long_chino
26,sunny,43,male,178,84,fat,casual,long_tee/long_chino
23,cloudy,27,female,162,44,thin,sports,long_sports/leggings
23,cloudy,25,female,164,48,thin,sports,long_sports/leggings
25,rainy,28,female,152,55,normal,casual,long_tee/long_denim
33,sunny,53,female,162,52,normal,sports,short_sports/leggings
29,cloudy,36,female,166,52,normal,sports,short_sports/leggings
21,rainy,60,female,162,55,normal,casual,long_tee/long_skirt
21,cloudy,62,female,162,46,thin,business,long_blouse/long_chino
28,cloudy,56,female,170,67,normal,sports,short_sports/sweats
34,rainy,33,male,181,67,normal,business,short_shirt/long_chino
33,cloudy,57,female,159,41,thin,casual,short_tee/long_denim
26,sunny,26,male,178,68,normal,business,long_shirt/long_chino
27,cloudy,27,male,170,69,normal,business,short_shirt/long_chino
34,rainy,42,male,181,65,normal,sports,short_sports/sweats
33,cloudy,23,male,179,78,normal,casual,short_tee/long_denim
33,rainy,44,female,166,57,normal,sports,short_sports/leggings
28,cloudy,53,male,174,77,fat,casual,short_tee/long_denim
34,rainy,20,female,156,70,fat,business,short_blouse/long_chino
33,cloudy,23,male,178,81,fat,business,short_shirt/long_chino
29,cloudy,44,female,162,54,normal,sports,short_sports/leggings
25,sunny,64,female,164,48,thin,business,long_blouse/long_chino
32,sunny,32,male,181,79,normal,business,short_shirt/long_chino
31,rainy,20,male,184,82,normal,business,short_shirt/long_chino
28,rainy,22,female,160,66,fat,casual,short_tee/short_chino
21,rainy,36,female,164,62,normal,sports,long_sports/sweats
26,rainy,22,female,165,56,normal,sports,long_sports/sweats
32,rainy,31,female,162,62,normal,business,short_blouse/long_chino
31,cloudy,63,female,155,48,normal,sports,short_sports/sweats
23,sunny,50,male,166,69,fat,sports,long_sports/sweats
30,sunny,52,male,178,87,fat,business,short_shirt/long_chino
33,cloudy,22,male,164,71,fat,sports,short_sports/sweats
21,rainy,43,male,176,78,fat,business,long_shirt/long_chino
25,rainy,34,male,182,81,normal,business,long_shirt/long_chino
30,sunny,53,male,178,80,fat,sports,short_sports/sweats
28,sunny,55,female,154,53,normal,casual,short_tee/short_chino
22,sunny,63,male,168,70,normal,sports,long_sports/sweats
29,sunny,60,female,165,57,normal,casual,short_tee/long_denim
29,sunny,52,female,158,60,normal,sports,short_sports/leggings
26,rainy,27,male,173,72,normal,sports,long_sports/sweats
24,cloudy,26,male,175,85,fat,business,long_shirt/long_chino
27,cloudy,33,male,180,77,normal,sports,short_sports/sweats
32,rainy,28,female,171,51,thin,casual,short_tee/short_denim
24,cloudy,44,female,153,52,normal,sports,long_sports/sweats
21,cloudy,23,male,175,74,normal,casual,long_tee/long_chino
31,rainy,40,female,163,51,normal,casual,short_tee/long_skirt
33,cloudy,46,male,166,75,fat,casual,short_tee/long_denim
35,cloudy,36,female,154,71,fat,business,short_blouse/long_chino
20,cloudy,63,female,163,45,thin,business,long_blouse/long_chino
27,sunny,42,male,173,79,fat,sports,short_sports/sweats
21,rainy,55,male,177,74,normal,casual,long_tee/long_denim
21,cloudy,54,male,181,62,normal,business,long_shirt/long_chino
31,cloudy,21,female,163,56,normal,business,short_blouse/long_chino
