temp,weather,age,sex,height,weight,body_shape,style,label
25,3,50,2,156,55,2,2,12
26,1,64,1,182,69,2,3,3
20,2,47,2,157,67,3,3,9
32,3,51,2,163,52,2,1,7
31,1,23,1,183,67,2,3,10
32,1,24,1,168,73,3,1,5
22,2,26,1,177,54,1,2,11
27,1,37,1,172,74,3,1,5
28,1,28,1,173,75,3,1,5
20,1,47,1,167,61,2,3,3
23,3,43,1,175,64,2,1,6
31,2,28,1,181,62,2,1,5
22,2,34,1,181,75,2,1,6
35,2,60,1,172,71,2,3,10
31,1,39,1,178,74,2,2,17
23,2,50,1,165,82,3,3,3
26,3,26,2,168,59,2,2,16
20,1,39,1,180,68,2,3,3
35,3,38,1,164,65,2,3,10
35,3,23,1,174,55,1,1,5
21,1,42,1,168,78,3,2,11
20,3,63,1,176,68,2,1,6
30,1,33,2,160,59,2,1,7
24,1,22,1,170,64,2,3,3
31,1,43,1,160,68,3,3,10
34,1,25,1,169,80,3,3,10
31,2,22,2,156,58,2,2,15
28,3,21,2,161,63,2,1,7
24,2,34,1,168,51,1,1,6
34,1,30,1,186,62,1,3,10
32,3,56,1,182,87,3,1,5
29,3,61,2,162,52,2,1,7
28,3,32,2,162,48,1,3,4
24,3,32,2,154,48,2,1,1
21,3,32,1,192,99,3,2,11
27,3,43,2,155,56,2,1,7
35,2,30,2,165,45,1,3,10
29,1,26,2,155,58,2,1,7
21,3,41,2,158,72,3,3,9
24,2,26,1,165,71,3,1,6
35,2,54,2,153,62,3,2,13
28,2,28,2,169,49,1,1,7
23,2,29,1,168,58,2,1,6
30,3,27,1,172,62,2,1,5
20,3,55,2,167,55,2,3,9
34,2,62,1,171,70,2,1,5
27,1,54,2,163,54,2,3,4
32,1,27,1,168,68,2,1,5
33,1,64,2,160,64,2,3,4
35,1,26,2,158,46,1,1,7
24,3,26,2,161,63,2,3,3
23,1,24,2,153,40,1,1,1
31,1,53,1,165,79,3,3,10
25,1,62,2,160,37,1,1,1
31,1,27,2,161,67,3,3,10
26,3,43,1,170,58,2,2,11
35,3,55,1,166,93,3,1,5
20,1,37,2,162,51,2,3,9
25,3,40,1,181,77,2,1,6
24,2,50,1,171,87,3,3,3
30,2,56,1,171,68,2,3,10
27,1,39,2,158,55,2,3,4
22,2,62,2,151,42,1,2,11
30,2,45,2,163,52,2,1,7
30,3,55,1,174,59,2,2,17
34,2,35,1,175,63,2,3,10
21,3,52,2,157,48,2,3,3
24,1,41,2,158,71,3,3,9
31,2,62,1,180,70,2,2,13
28,2,38,2,163,63,2,3,4
35,3,37,2,155,38,1,3,4
31,3,42,1,172,84,3,2,8
28,2,62,1,170,66,2,2,13
29,2,65,2,153,40,1,3,10
23,3,29,2,156,53,2,3,3
33,3,64,1,174,66,2,2,8
22,2,50,2,167,54,2,2,11
21,2,35,2,160,54,2,2,16
25,3,28,1,166,81,3,1,6
20,1,42,2,156,50,2,1,1
35,1,27,1,173,73,2,3,10
35,1,26,2,159,50,2,1,7
33,1,55,2,162,56,2,1,7
31,3,33,2,162,51,2,3,4
33,1,40,2,161,60,2,2,13
31,2,47,1,169,74,3,3,10
28,1,20,2,167,49,1,2,17
34,2,23,2,170,54,2,2,14
30,2,54,1,184,71,2,3,10
34,3,23,2,160,55,2,1,7
26,3,44,1,169,69,2,2,11
32,2,49,2,152,59,3,1,7
21,2,46,1,186,80,2,2,11
29,1,52,2,159,64,3,3,10
28,1,50,1,171,81,3,1,5
28,1,56,1,177,68,2,2,17
25,3,29,1,175,74,2,1,6
29,1,39,2,160,47,1,1,7
23,1,35,1,167,46,1,2,11
35,3,54,2,169,53,2,1,7
32,2,34,2,161,38,1,1,7
27,1,40,1,169,75,3,1,5
27,3,38,2,152,48,2,2,14
23,3,43,2,156,54,2,1,1
25,3,61,2,161,63,2,1,1
31,2,32,2,164,56,2,3,10
33,1,61,1,182,60,1,2,8
30,2,65,2,156,61,3,2,13
26,1,64,2,159,50,2,3,3
22,3,58,2,167,62,2,2,12
23,3,41,2,158,40,1,1,1
27,3,26,1,179,72,2,1,5
34,2,53,2,157,44,1,2,14
33,2,45,2,157,61,2,1,7
31,1,56,2,159,69,3,3,4
23,2,33,1,181,72,2,2,16
25,1,21,2,161,45,1,1,1
26,3,52,2,161,53,2,1,1
25,2,58,2,168,63,2,3,3
30,2,46,2,167,56,2,2,13
24,3,42,1,182,84,3,3,3
21,1,58,1,180,71,2,1,6
20,2,51,1,170,90,3,2,11
34,1,65,1,174,62,2,1,5
23,1,32,2,151,51,2,3,3
33,1,39,2,164,57,2,3,10
30,1,64,2,158,65,3,1,7
32,3,38,1,177,69,2,2,8
23,1,63,1,172,82,3,3,3
30,2,38,2,159,45,1,3,4
25,3,62,1,175,62,2,1,6
33,2,38,1,179,94,3,2,13
27,1,63,2,151,46,2,1,7
21,2,33,1,180,76,2,3,3
35,2,50,2,160,61,2,3,10
31,1,44,1,179,61,2,2,8
35,3,27,1,168,97,3,1,5
33,1,47,1,165,64,2,3,10
24,1,54,1,177,76,2,2,16
22,2,62,2,156,53,2,2,16
29,1,59,1,174,61,2,1,5
29,3,42,2,162,47,1,1,7
30,2,63,2,167,65,2,3,10
30,3,36,2,159,57,2,3,4
21,3,48,2,160,58,2,2,11
28,2,45,2,159,72,3,1,7
22,3,32,2,148,48,2,1,1
32,1,55,2,156,56,2,1,7
29,3,51,2,153,50,2,2,13
24,1,55,1,177,61,2,1,6
32,2,27,2,163,57,2,1,7
23,2,33,1,173,73,2,2,16
22,1,36,2,160,48,2,1,1
23,1,63,1,182,85,3,2,11
21,2,59,2,173,52,1,1,1
28,2,24,2,165,61,2,1,7
27,1,40,1,167,53,2,1,5
33,2,47,1,179,56,1,1,5
29,3,44,2,156,62,3,2,8
26,3,21,1,176,83,3,2,16
30,1,41,1,179,61,2,3,10
25,1,53,2,163,48,1,1,1
31,2,50,1,175,80,3,1,5
31,3,55,2,168,70,2,2,8
26,2,38,1,162,79,3,3,3
28,2,40,2,154,61,3,1,7
35,2,64,1,174,68,2,2,13
23,2,31,1,176,55,1,2,16
32,3,62,1,179,81,3,2,17
22,1,61,2,158,61,2,2,11
33,2,60,2,156,56,2,3,4
22,2,36,2,169,56,2,1,1
26,3,52,2,163,63,2,3,3
29,3,38,1,179,67,2,2,17
26,1,64,1,176,74,2,1,6
29,3,51,1,164,77,3,1,5
30,2,20,2,153,65,3,2,13
28,2,62,2,159,54,2,3,10
29,1,40,1,185,88,3,3,10
22,1,60,2,154,57,2,3,3
20,2,65,1,180,74,2,1,6
28,3,42,1,185,86,3,2,17
34,3,64,1,171,75,3,1,5
22,2,27,2,168,65,2,3,9
27,2,44,1,185,88,3,2,15
22,3,62,1,176,77,2,1,6
28,1,45,2,169,60,2,3,4
24,1,41,2,160,37,1,3,3
24,2,49,1,183,100,3,2,16
20,1,56,1,173,89,3,2,16
23,3,45,1,178,65,2,2,16
30,2,48,2,155,52,2,2,13
23,1,26,1,184,74,2,2,11
35,3,57,1,172,63,2,1,5
23,1,50,2,146,67,3,3,3
30,1,43,1,169,61,2,2,17
22,2,29,2,164,67,2,3,9
32,2,36,2,164,40,1,2,13
35,2,20,2,160,55,2,2,13
31,2,30,2,156,48,2,2,15
32,2,20,1,172,87,3,2,15
32,1,22,2,163,68,3,3,4
26,1,63,2,149,58,3,3,9
22,3,32,1,178,79,2,1,6
32,3,37,2,169,57,2,3,10
22,3,46,1,173,74,2,2,11
25,2,50,1,161,46,1,1,6
30,3,36,2,161,42,1,2,13
29,2,41,1,167,60,2,3,10
22,1,27,1,182,70,2,2,16
28,1,22,2,154,33,1,1,7
25,2,42,2,167,53,2,2,11
35,1,63,2,158,68,3,3,4
34,2,60,2,160,58,2,1,7
21,1,53,2,160,55,2,1,1
31,2,52,1,175,57,2,2,15
24,1,28,2,159,51,2,2,16
21,3,23,1,172,63,2,1,6
35,3,44,1,175,76,2,1,5
32,3,22,1,172,75,3,3,10
25,3,39,2,156,60,2,1,1
33,3,49,2,159,52,2,1,7
23,1,63,2,153,71,3,3,9
21,2,49,1,177,78,2,3,3
30,1,43,2,156,57,2,1,7
26,2,50,1,180,87,3,2,16
22,3,51,1,174,84,3,3,3
21,2,23,1,176,65,2,1,6
32,2,42,2,154,62,3,3,4
21,2,39,1,159,55,2,3,3
33,3,50,1,175,72,2,2,17
25,2,25,1,172,65,2,1,6
28,1,31,2,162,55,2,1,7
26,3,55,2,154,42,1,1,1
33,2,25,1,175,68,2,3,10
34,2,58,1,178,81,3,2,15
25,2,35,2,156,58,2,3,3
30,1,36,2,159,48,2,3,4
22,1,57,1,182,83,3,3,3
21,1,50,2,162,57,2,2,11
26,1,64,1,165,54,2,2,11
27,2,34,1,170,68,2,3,10
26,2,24,1,172,76,3,1,6
20,1,58,2,161,63,2,1,1
35,3,22,1,159,67,3,2,8
22,2,60,2,158,57,2,1,1
26,2,29,2,154,41,1,1,1
24,1,63,1,173,72,2,2,16
28,3,51,2,152,57,2,1,7
29,1,51,1,174,68,2,3,10
32,1,48,2,168,50,1,1,7
32,2,37,2,153,39,1,2,14
23,3,53,2,159,63,2,1,1
27,3,61,1,159,58,2,1,5
32,3,45,2,158,46,1,1,7
22,1,30,1,170,67,2,1,6
27,3,23,2,155,45,2,2,2
34,1,61,1,165,70,3,1,5
22,2,32,1,172,75,3,2,11
20,3,49,1,179,69,2,3,3
26,2,58,1,178,69,2,3,3
34,2,36,2,162,45,1,3,4
35,2,54,1,178,67,2,2,15
28,1,50,2,162,46,1,1,7
28,1,43,1,176,60,2,2,8
21,3,27,1,172,59,2,2,16
35,1,55,1,170,57,2,3,10
29,2,56,1,174,72,2,2,15
22,2,41,2,148,59,3,2,12
27,3,29,1,171,71,2,3,10
34,2,63,2,159,50,2,3,4
20,3,54,1,174,59,2,1,6
27,1,37,1,166,62,2,2,17
33,1,48,2,147,63,3,1,7
28,3,44,1,175,59,2,3,10
23,2,56,1,180,59,1,2,11
28,3,53,1,176,87,3,1,5
20,2,28,2,157,44,1,1,1
34,1,46,1,175,72,2,3,10
35,2,59,2,161,60,2,2,15
21,3,22,2,163,49,1,1,1
31,2,56,1,169,78,3,3,10
33,3,44,2,167,56,2,3,4
35,2,27,1,172,66,2,2,15
23,3,42,1,170,84,3,2,11
20,1,48,1,166,56,2,2,16
30,1,57,1,169,89,3,3,10
26,3,60,2,162,51,2,1,1
29,2,48,2,160,38,1,1,7
25,1,30,1,172,71,2,1,6
21,1,31,2,158,68,3,3,9
29,1,46,1,173,68,2,3,10
32,3,23,2,164,59,2,2,8
30,2,43,2,166,49,1,1,7
27,1,62,2,157,46,2,2,13
34,1,33,1,171,80,3,1,5
28,2,39,1,174,72,2,3,10
26,1,50,1,178,55,1,1,6
35,3,42,2,157,55,2,3,10
31,3,50,2,156,57,2,3,4
32,3,31,1,169,80,3,3,10
33,1,59,1,162,69,3,1,5
22,3,29,1,174,87,3,2,16
28,2,34,1,185,83,2,3,10
32,3,49,1,174,82,3,3,10
23,2,51,1,167,73,3,3,3
20,1,50,1,181,63,2,3,3
21,3,31,1,176,55,1,2,11
34,3,61,2,165,56,2,1,7
25,1,52,1,182,69,2,3,3
27,1,35,2,165,54,2,3,10
22,3,36,2,166,64,2,3,3
32,2,58,1,175,65,2,2,15
30,1,28,2,164,55,2,2,8
32,2,43,2,156,53,2,2,14
22,1,26,1,186,62,1,3,3
32,2,51,2,158,57,2,2,14
31,3,53,1,175,63,2,2,17
34,1,64,2,152,53,2,2,13
34,3,25,2,166,58,2,3,10
31,2,61,1,177,77,2,1,5
33,1,29,1,163,69,3,2,17
29,3,22,2,156,66,3,3,10
29,3,37,1,180,91,3,1,5
35,2,28,1,166,64,2,2,15
31,2,38,2,159,57,2,2,13
30,1,30,1,174,77,3,2,8
29,1,31,2,161,46,1,3,10
20,2,36,2,162,57,2,3,9
25,1,41,2,160,54,2,3,3
34,1,65,2,153,53,2,3,10
30,1,49,2,155,54,2,2,8
20,1,27,2,163,56,2,3,3
25,3,65,2,155,59,2,2,12
35,3,31,1,176,84,3,2,17
32,3,24,1,179,57,1,3,10
23,3,54,2,156,56,2,1,1
26,1,41,1,179,58,1,3,3
29,2,24,2,161,60,2,3,10
26,1,34,2,165,67,2,2,16
30,1,59,1,177,78,2,1,5
35,2,56,2,159,57,2,1,7
20,3,61,1,185,87,3,2,16
20,2,42,1,174,52,1,1,6
35,1,46,2,157,54,2,2,8
24,2,53,1,174,83,3,2,16
28,1,37,1,173,73,2,3,10
29,1,32,2,168,44,1,3,4
27,3,30,1,182,83,3,3,10
20,2,22,1,174,75,2,2,11
21,1,35,2,164,71,3,2,16
27,1,20,2,156,52,2,1,7
24,1,52,2,156,61,3,3,9
20,3,35,1,180,74,2,3,3
31,3,51,2,159,47,2,1,7
34,2,24,1,178,85,3,3,10
23,1,48,1,180,86,3,1,6
33,1,52,1,174,66,2,3,10
34,3,21,1,169,59,2,1,5
27,1,43,2,170,60,2,3,4
22,3,31,2,154,50,2,2,11
34,1,45,1,177,71,2,2,17
25,2,20,1,174,57,2,3,3
31,2,57,1,176,69,2,1,5
21,3,52,1,182,71,2,1,6
24,3,49,2,155,57,2,3,9
28,3,56,1,180,80,2,1,5
25,3,55,2,157,59,2,3,9
32,2,41,2,164,54,2,3,10
27,3,27,1,172,67,2,2,8
35,3,45,1,168,95,3,2,17
20,1,26,2,165,64,2,1,1
22,2,35,1,176,87,3,2,16
33,3,32,2,161,53,2,2,8
25,2,32,1,163,51,2,2,16
27,1,33,2,151,37,1,3,4
26,1,65,1,175,61,2,2,16
32,1,58,2,159,54,2,3,4
27,1,40,1,187,79,2,1,5
25,2,63,2,161,48,2,3,9
24,3,20,1,182,83,3,3,3
27,1,38,2,160,46,1,1,7
34,1,62,2,159,46,1,1,7
28,2,61,2,166,44,1,2,13
30,3,23,1,179,93,3,3,10
23,3,48,1,161,70,3,3,3
34,1,51,2,162,68,3,2,14
30,1,33,1,176,66,2,1,5
23,1,58,2,159,60,2,3,9
28,2,27,2,163,56,2,3,10
28,1,65,2,160,66,3,2,13
31,1,21,1,172,80,3,1,5
23,1,33,2,149,43,2,2,16
34,3,37,1,168,68,2,3,10
28,2,37,1,170,52,1,3,10
27,2,50,1,175,64,2,1,5
29,2,54,1,168,61,2,3,10
24,3,56,1,171,82,3,1,6
33,2,47,1,178,76,2,3,10
24,3,65,2,168,62,2,1,1
26,2,28,1,174,79,3,1,6
24,3,48,1,178,71,2,3,3
28,3,46,2,153,57,2,3,4
35,1,48,1,178,55,1,3,10
20,1,46,2,154,32,1,1,1
35,1,50,2,161,52,2,2,13
27,2,28,1,172,60,2,2,13
29,3,40,2,158,50,2,2,8
24,3,25,1,183,96,3,1,6
33,3,56,2,153,50,2,3,10
27,2,58,1,169,78,3,3,10
33,3,47,1,176,73,2,2,17
24,1,53,2,153,46,2,1,1
26,2,37,1,181,66,2,3,3
27,2,58,2,166,51,2,3,10
30,3,47,2,159,68,3,3,4
23,3,29,1,163,87,3,1,6
27,2,21,1,171,51,1,3,10
35,2,40,1,173,67,2,3,10
20,2,27,2,160,49,2,2,11
28,2,32,1,181,70,2,1,5
26,1,36,1,173,62,2,1,6
23,1,39,1,178,55,1,1,6
23,2,26,1,164,64,2,1,6
20,1,29,1,184,73,2,1,6
24,2,47,2,151,63,3,1,1
35,3,35,1,179,56,1,3,10
32,3,27,2,161,55,2,2,2
26,1,57,1,180,88,3,2,16
22,3,63,1,175,73,2,3,3
20,3,65,2,155,48,2,1,1
23,2,48,1,167,82,3,1,6
28,3,52,1,176,70,2,1,5
21,3,22,1,175,79,3,3,3
28,1,65,2,155,54,2,2,14
33,3,47,1,167,89,3,2,17
29,2,59,2,157,58,2,3,4
35,3,34,1,178,60,2,1,5
30,1,44,1,172,90,3,1,5
29,2,30,2,164,47,1,2,14
30,3,22,1,174,75,2,3,10
21,3,43,2,174,63,2,1,1
26,1,46,2,165,52,2,2,12
30,1,43,2,156,46,2,1,7
31,1,37,2,156,66,3,2,13
25,2,25,1,171,87,3,3,3
20,1,36,1,165,71,3,2,11
33,1,31,2,153,37,1,1,7
27,3,35,2,165,45,1,2,8
29,2,46,1,181,67,2,3,10
20,3,50,1,172,76,3,3,3
21,2,34,2,152,62,3,1,1
32,1,42,2,170,56,2,3,4
31,1,50,2,166,49,1,2,8
27,2,45,2,159,61,2,1,7
26,3,48,2,160,60,2,1,1
27,2,33,1,180,68,2,3,10
34,3,32,1,179,76,2,2,8
21,2,30,2,157,53,2,1,1
35,2,64,1,176,93,3,1,5
27,3,64,2,158,56,2,3,4
33,2,27,1,173,63,2,1,5
28,2,22,1,165,68,2,1,5
31,1,28,1,166,73,3,3,10
20,3,62,1,168,74,3,3,3
24,2,38,2,158,66,3,2,16
28,2,62,2,163,49,1,1,7
32,3,25,1,170,76,3,2,17
32,3,24,1,189,68,2,3,10
22,2,42,2,160,51,2,2,16
33,1,47,2,163,53,2,1,7
22,3,53,2,165,59,2,2,12
21,2,42,1,174,76,3,2,11
20,1,43,2,157,54,2,3,9
29,2,51,1,165,71,3,3,10
22,3,27,1,175,73,2,1,6
29,1,44,2,175,51,1,2,8
27,3,54,1,168,57,2,2,8
31,1,39,2,163,49,1,2,8
31,2,28,2,162,53,2,3,10
31,3,64,1,173,57,2,3,10
20,1,40,2,159,54,2,2,12
35,3,47,2,149,48,2,1,7
24,1,65,2,156,55,2,2,16
22,3,60,1,165,74,3,3,3
30,3,40,1,178,86,3,1,5
22,2,29,2,165,62,2,3,9
31,2,31,1,174,62,2,1,5
21,3,24,2,164,59,2,2,12
31,3,22,1,170,82,3,3,10
26,3,24,1,176,58,2,2,11
23,2,56,1,168,77,3,1,6
31,1,60,1,177,75,2,1,5
33,1,63,1,189,76,2,1,5
32,2,53,1,173,51,1,3,10
29,2,27,2,160,54,2,1,7
35,3,34,1,176,67,2,3,10
21,1,55,1,184,72,2,1,6
20,3,33,2,147,47,2,1,1
31,2,21,1,176,68,2,3,10
26,1,56,2,157,59,2,1,1
22,1,34,2,166,58,2,3,9
31,2,28,2,160,54,2,3,4
20,1,48,1,174,71,2,2,16
29,2,26,1,178,87,3,1,5
29,3,28,1,175,56,1,2,8
30,3,45,2,156,44,1,3,10
25,3,25,1,183,78,2,2,11
32,2,60,1,167,78,3,3,10
27,1,50,1,174,90,3,2,8
35,3,33,1,180,79,2,1,5
26,1,21,1,173,75,3,1,6
31,2,50,1,182,87,3,1,5
26,2,33,2,159,44,1,3,3
29,3,32,2,168,56,2,1,7
24,2,41,1,179,66,2,3,3
33,3,65,2,169,56,2,1,7
29,3,39,1,173,81,3,3,10
33,1,54,2,158,47,2,2,13
34,3,23,2,169,51,1,1,7
26,1,31,2,162,48,1,1,1
34,3,41,2,155,46,2,2,14
33,1,52,1,165,72,3,1,5
29,3,56,2,158,61,2,1,7
20,2,50,1,166,67,2,2,11
26,2,50,1,164,54,2,2,16
34,1,22,2,161,63,2,3,10
29,2,57,1,173,61,2,1,5
21,3,32,2,169,64,2,1,1
28,2,33,1,180,73,2,1,5
29,1,46,2,163,68,3,3,4
26,1,42,1,168,81,3,3,3
33,3,41,1,177,54,1,1,5
23,3,61,1,165,83,3,2,11
27,1,35,2,153,56,2,1,7
32,1,51,2,166,48,1,3,4
22,1,26,2,163,53,2,3,9
32,2,41,2,163,51,2,3,4
33,3,31,2,159,54,2,3,4
34,3,29,2,164,52,2,1,7
22,1,47,1,173,66,2,1,6
32,1,60,1,183,72,2,2,17
29,3,57,1,171,83,3,1,5
23,1,49,2,165,44,1,2,16
23,1,25,1,178,72,2,3,3
20,1,23,2,165,47,1,3,3
20,3,55,1,178,62,2,2,11
25,2,43,1,172,70,2,2,11
20,2,39,2,163,55,2,3,9
24,1,63,2,170,56,2,3,3
27,1,49,1,168,75,3,3,10
28,2,49,1,171,64,2,2,15
26,3,49,1,184,68,2,3,3
29,2,49,2,152,45,2,2,14
25,3,46,1,176,74,2,2,16
25,2,43,1,169,64,2,3,3
35,2,55,2,167,47,1,3,4
27,1,22,2,152,68,3,3,4
27,2,45,1,174,60,2,1,5
35,3,50,2,164,47,1,3,10
24,3,64,1,182,58,1,3,3
32,2,55,2,170,61,2,3,10
26,3,51,1,177,71,2,3,3
20,3,62,2,159,48,2,2,12
22,3,24,1,170,89,3,1,6
24,1,39,1,169,72,3,2,11
31,2,59,1,184,64,2,2,15
31,2,59,2,161,59,2,2,15
23,1,48,2,156,51,2,2,16
25,3,34,2,157,45,1,2,16
27,2,42,1,172,79,3,2,13
28,1,22,2,153,39,1,2,2
31,3,44,1,167,49,1,2,8
25,1,36,1,173,57,2,3,3
20,1,50,1,167,55,2,1,6
24,2,39,1,174,76,3,2,16
35,1,29,2,165,50,1,2,8
34,3,24,1,174,65,2,1,5
23,1,60,1,164,69,3,3,3
23,1,59,1,171,79,3,1,6
21,3,42,2,155,65,3,1,1
25,3,26,2,156,56,2,2,11
20,1,39,1,178,81,3,3,3
30,2,47,1,176,79,3,3,10
33,2,41,1,175,88,3,2,13
23,3,52,1,175,70,2,1,6
31,3,62,1,170,52,1,3,10
27,3,59,2,160,50,2,3,10
28,3,23,2,161,61,2,2,8
26,3,62,2,156,51,2,3,9
24,1,41,1,172,66,2,1,6
22,1,33,2,162,66,3,1,1
24,3,47,2,164,58,2,3,9
28,2,26,1,165,73,3,2,13
34,3,50,1,177,73,2,2,17
26,2,65,2,159,54,2,3,3
30,1,57,1,170,72,2,2,8
35,2,65,2,163,50,2,2,15
31,2,35,1,172,72,2,2,15
33,2,31,2,166,64,2,2,15
30,3,24,2,158,52,2,1,7
28,3,61,2,160,42,1,3,10
32,3,50,2,166,56,2,3,10
29,2,37,1,186,91,3,2,15
31,3,20,1,176,97,3,2,8
25,1,35,2,165,51,2,1,1
34,2,36,2,164,66,2,1,7
29,3,46,2,154,48,2,2,13
21,1,22,2,153,54,2,2,16
33,2,53,1,177,64,2,3,10
21,1,54,2,153,59,3,3,3
33,3,42,2,158,46,1,3,4
25,1,28,1,178,66,2,3,3
23,2,36,2,162,67,3,2,12
29,1,58,1,176,66,2,2,17
23,2,29,2,154,70,3,3,9
24,2,52,1,174,84,3,1,6
32,1,51,1,181,73,2,3,10
28,2,61,2,157,58,2,3,10
34,3,61,1,168,72,3,1,5
27,3,53,1,167,59,2,2,8
35,1,65,2,155,56,2,2,14
29,2,63,1,175,63,2,1,5
25,1,63,1,184,70,2,2,16
24,1,21,2,158,54,2,1,1
31,3,58,2,167,66,2,1,7
32,1,31,1,178,85,3,1,5
35,3,59,2,148,63,3,2,8
25,1,47,1,185,67,2,1,6
29,2,57,2,164,55,2,1,7
34,1,39,2,155,54,2,2,8
30,2,64,2,158,43,1,3,4
34,2,54,1,171,60,2,1,5
27,2,48,2,155,47,2,1,7
22,3,56,2,156,43,1,1,1
30,3,33,2,161,63,2,1,7
30,2,21,1,176,73,2,1,5
30,1,24,1,168,82,3,3,10
28,1,58,1,170,50,1,1,5
25,2,51,1,185,77,2,3,3
27,3,21,2,158,59,2,3,4
25,1,27,2,161,49,2,3,9
24,3,64,1,178,75,2,3,3
26,3,45,2,153,62,3,1,1
25,2,26,2,160,56,2,1,1
23,1,37,2,163,60,2,2,16
35,3,41,2,158,52,2,1,7
27,2,29,2,163,50,2,2,14
23,3,49,1,169,70,2,1,6
20,2,43,2,164,59,2,1,1
33,3,21,1,182,80,2,1,5
35,2,41,2,155,69,3,3,4
32,1,56,1,185,80,2,2,8
32,1,31,2,162,71,3,2,2
33,1,55,1,185,90,3,3,10
33,3,27,2,159,61,2,2,8
22,2,38,2,165,46,1,1,1
25,2,64,1,178,63,2,1,6
31,3,28,2,160,53,2,2,2
24,1,42,1,177,55,1,1,6
30,3,57,2,157,44,1,1,7
33,2,25,2,162,48,1,1,7
20,3,61,2,166,51,2,2,16
31,1,48,2,158,57,2,3,4
27,3,21,1,182,75,2,1,5
27,1,28,2,155,63,3,3,10
20,1,53,1,162,82,3,2,16
21,2,54,2,162,55,2,2,11
25,3,37,1,176,66,2,3,3
26,2,20,1,170,82,3,3,3
34,1,62,1,164,73,3,2,8
35,1,23,1,167,74,3,3,10
23,2,49,1,179,78,2,3,3
29,3,61,2,162,54,2,3,4
30,3,29,1,171,58,2,1,5
24,3,51,2,160,60,2,3,3
24,2,49,2,168,59,2,3,9
23,2,58,2,161,67,3,1,1
30,2,48,1,183,72,2,1,5
22,3,34,1,169,72,3,1,6
21,1,40,1,176,65,2,2,11
27,1,39,2,159,50,2,2,14
29,1,21,1,171,88,3,3,10
31,1,60,2,156,48,2,1,7
31,3,40,2,166,68,2,2,8
27,2,51,2,155,40,1,3,10
24,2,65,2,161,54,2,2,16
29,3,55,1,166,80,3,2,17
35,3,64,1,168,83,3,1,5
26,2,51,2,156,34,1,2,11
28,3,23,1,176,68,2,1,5
23,2,61,2,154,54,2,2,16
34,3,26,2,167,45,1,2,17
35,3,45,2,159,61,2,1,7
26,1,51,1,175,85,3,1,6
21,1,33,1,174,68,2,2,16
31,2,26,2,163,51,2,2,14
32,3,28,2,157,63,3,1,7
32,2,26,2,168,67,2,1,7
33,3,51,1,188,84,2,1,5
22,1,33,1,185,98,3,2,11
25,1,49,2,172,53,1,1,1
27,2,35,1,174,76,3,2,15
35,2,24,1,177,77,2,2,15
28,3,51,2,166,63,2,3,4
35,3,49,1,171,72,2,2,8
26,2,37,2,156,48,2,2,11
27,2,37,2,165,57,2,2,15
34,1,61,2,156,41,1,2,8
21,2,27,2,160,65,3,2,16
29,3,62,2,163,45,1,2,8
23,2,38,1,185,64,2,1,6
26,1,63,2,158,46,1,2,11
30,1,41,2,160,62,2,2,14
28,3,48,1,178,83,3,2,17
20,2,49,1,176,56,1,1,6
29,1,37,2,162,60,2,3,10
33,1,37,1,175,83,3,3,10
27,2,37,1,181,81,2,3,10
32,3,41,2,158,51,2,1,7
29,3,22,2,161,55,2,1,7
28,3,38,1,176,91,3,3,10
31,3,21,2,164,60,2,1,7
25,1,41,2,156,49,2,3,9
22,2,33,2,170,52,1,1,1
28,1,47,2,165,47,1,1,7
21,3,44,1,183,82,2,2,11
28,1,20,1,176,58,2,1,5
25,3,22,2,164,64,2,2,16
22,2,33,1,176,53,1,3,3
31,1,31,1,178,65,2,2,17
33,3,23,2,162,56,2,2,8
25,3,42,1,179,66,2,1,6
21,1,52,2,157,60,2,2,12
25,3,44,2,162,62,2,1,1
35,2,61,2,156,53,2,3,10
34,2,58,1,173,76,3,1,5
23,1,32,2,160,56,2,1,1
33,3,62,1,175,77,3,1,5
29,1,20,2,155,54,2,1,7
27,2,22,1,176,65,2,3,10
34,1,55,2,167,60,2,1,7
25,3,36,1,178,69,2,2,11
31,2,47,1,167,49,1,3,10
26,2,56,2,156,71,3,2,11
28,2,23,1,171,79,3,1,5
29,1,22,2,155,43,1,3,4
26,1,27,2,163,68,3,3,3
26,2,28,1,169,71,2,3,3
27,2,38,1,179,68,2,2,15
28,1,29,2,155,57,2,3,10
27,2,57,2,160,59,2,3,4
28,2,23,2,154,57,2,1,7
22,1,25,1,161,77,3,2,16
22,3,46,1,180,67,2,1,6
27,3,22,2,164,55,2,2,17
29,3,23,1,178,75,2,1,5
27,2,22,2,153,50,2,2,13
33,2,48,1,179,62,2,1,5
23,1,49,1,172,77,3,2,11
34,2,32,1,181,65,2,1,5
35,2,64,1,173,88,3,2,15
30,2,31,2,158,57,2,3,10
30,2,24,1,173,63,2,2,15
25,3,40,2,160,77,3,1,1
34,1,42,1,186,76,2,2,8
25,1,43,2,165,54,2,1,1
34,2,55,1,176,68,2,2,15
27,3,46,2,156,59,2,2,8
25,3,29,1,177,80,3,2,11
24,1,50,1,179,63,2,2,11
30,2,44,1,174,61,2,1,5
21,3,60,2,158,53,2,2,12
31,2,39,1,173,53,1,2,13
33,1,37,1,174,91,3,3,10
28,3,42,1,169,83,3,3,10
